Date,High,Low,Open,Close,Volume,Adj Close
6/8/2004,12463.25977,12319.91992,12412.12988,12344.16016,292640000,12344.16016
6/9/2004,12426.69043,12283.57031,12356.37988,12339.94043,246996400,12339.94043
6/10/2004,12458.95996,12235.54004,12283.7002,12422.87012,350405000,12422.87012
6/14/2004,12538.65039,12053.65039,12430.2002,12076.57031,349841200,12076.57031
6/15/2004,12165.91016,12001.91016,12039.24023,12050.69043,242400000,12050.69043
6/16/2004,12260.37988,12095.7002,12245.70996,12161.78027,198920000,12161.78027
6/17/2004,12201.83008,12036.71973,12135.57031,12082.86035,220752800,12082.86035
6/18/2004,11960.0498,11789.4502,11960.0498,11855.5498,346784800,11855.5498
6/21/2004,11999.48047,11781.82031,11997.32031,11845.58984,227272200,11845.58984
6/22/2004,,,,,,
6/23/2004,11919.67969,11786.63965,11860.23047,11849.76953,245706600,11849.76953
6/24/2004,12177.34961,11904.41992,11923.99023,12163.67969,363437200,12163.67969
6/25/2004,12207.12012,12070.75977,12159.87012,12185.51953,226927400,12185.51953
6/28/2004,12229.7998,12092.82031,12142.36035,12194.59961,178159200,12194.59961
6/29/2004,12190.57031,12037.95996,12167.82031,12116.2998,200209000,12116.2998
6/30/2004,12328.48047,12199.17969,12199.17969,12285.75,317051600,12285.75
7/1/2004,,,,,,
7/2/2004,12246.75,12051.0498,12052.36035,12220.12988,256919800,12220.12988
7/6/2004,12336.62012,12210.37988,12274.11035,12284.08008,224291400,12284.08008
7/7/2004,12343.69043,12166.05957,12174.59961,12320.25977,258531800,12320.25977
7/8/2004,12345.17969,12114.91016,12295.46973,12119.75,222685000,12119.75
7/9/2004,12213.91016,12117.45996,12157.25,12202.25977,183325800,12202.25977
7/12/2004,12267.91016,12170.16992,12227.5498,12191.00977,174971800,12191.00977
7/13/2004,12191.71973,12012.74023,12191.71973,12078.33008,213628400,12078.33008
7/14/2004,12133.21973,11915.46973,12062.41016,11932.83008,259401000,11932.83008
7/15/2004,11957.0498,11883.92969,11931.88965,11939.41016,182479200,11939.41016
7/16/2004,12109.58984,11862.67969,11868.2002,12059.2002,189842800,12059.2002
7/19/2004,12172.96973,12033.21973,12079.42969,12166.9502,190229000,12166.9502
7/20/2004,12137.87988,12051.96973,12098.11035,12123.62988,199153000,12123.62988
7/21/2004,12399.37012,12248.09961,12248.09961,12395.11035,416101200,12395.11035
7/22/2004,12344.78027,12245.82031,12295.2002,12320.20996,211908200,12320.20996
7/23/2004,12387.95996,12286.01953,12286.01953,12352.99023,191673400,12352.99023
7/26/2004,12322.33984,12218.58984,12242.59961,12319.83008,149541600,12319.83008
7/27/2004,12358.61035,12250.16992,12273.65039,12301.32031,222351800,12301.32031
7/28/2004,12382.03027,12292.33984,12378.08984,12320.26953,156750600,12320.26953
7/29/2004,12284.32031,12084.67969,12265.51953,12183.09961,233020600,12183.09961
7/30/2004,12344.95996,12223.87012,12290.57031,12238.03027,277494000,12238.03027
8/2/2004,12236.83008,12131.75977,12233.62988,12201.38965,178931200,12201.38965
8/3/2004,12425.42969,12279.63965,12405.2998,12357.12012,254464800,12357.12012
8/4/2004,12322.33984,12174.08984,12269.98047,12280.25977,304769200,12280.25977
8/5/2004,12518.5498,12315.63965,12319.33008,12491.91992,311346400,12491.91992
8/6/2004,12503.21973,12391.87012,12403,12478.67969,268418400,12478.67969
8/9/2004,12534.63965,12415.09961,12420.73047,12467.41016,161457800,12467.41016
8/10/2004,12503.46973,12367.67969,12455.49023,12408.04004,200405600,12408.04004
8/11/2004,12482.79004,12324.01953,12477.41016,12343.12988,231490400,12343.12988
8/12/2004,12431.01953,12271.88965,12342.32031,12413.42969,283336200,12413.42969
8/13/2004,12367.33984,12278.92969,12347.36035,12359.83008,272979000,12359.83008
8/16/2004,12338.86035,12150.70996,12320.76953,12219.75,257946200,12219.75
8/17/2004,12319.57031,12220.57031,12278.69043,12256.12012,166213200,12256.12012
8/18/2004,12269.36035,12194.41016,12209.51953,12228.54004,142521600,12228.54004
8/19/2004,12428.76953,12289.87988,12296.58008,12396.66992,308418000,12396.66992
8/20/2004,12418.30957,12320.41992,12358.55957,12376.90039,211594400,12376.90039
8/23/2004,12452.07031,12385.75,12413.76953,12431.76953,220490800,12431.76953
8/24/2004,12657.41016,12409.37988,12424.33984,12646.49023,348611600,12646.49023
8/25/2004,12819.63965,12666.75977,12666.75977,12793.03027,459619200,12793.03027
8/26/2004,12843.86035,12720.76953,12793.08008,12784.38965,331239200,12784.38965
8/27/2004,12898.01953,12765.08008,12765.08008,12818.41992,325612400,12818.41992
8/30/2004,12901.08984,12802.12988,12806.63965,12877.78027,230490800,12877.78027
8/31/2004,12904.24023,12806.84961,12833.34961,12850.28027,203318600,12850.28027
9/1/2004,13042.58984,12924.12988,12924.12988,13023.87012,318755600,13023.87012
9/2/2004,13088.41992,12979.87012,13026.70996,12999.07031,271335200,12999.07031
9/3/2004,13074.84961,12934.91992,13060.55957,12948.09961,268535200,12948.09961
9/7/2004,13146.41992,13058.01953,13102.96973,13136.04004,250674200,13136.04004
9/8/2004,13190.38965,13013.65039,13161.80957,13049.95996,367376000,13049.95996
9/9/2004,13080.7002,12905.84961,13019.95996,12942.2002,286500200,12942.2002
9/10/2004,13008,12865.05957,12945.5,13003.99023,337555600,13003.99023
9/13/2004,13143.4502,13059.17969,13079.38965,13139.57031,267778200,13139.57031
9/14/2004,13172.07031,13090.23047,13147.9502,13148.05957,232067000,13148.05957
9/15/2004,13127.94043,13007.62988,13127.38965,13084.40039,248985600,13084.40039
9/16/2004,13223.50977,13044.41992,13044.41992,13209.83984,329039800,13209.83984
9/17/2004,13254.20996,13184.37988,13243.15039,13224.92969,892766000,13224.92969
9/20/2004,13284.00977,13173.51953,13236.48047,13221.33008,464480800,13221.33008
9/21/2004,13311.36035,13154.99023,13212.34961,13304.48047,416891800,13304.48047
9/22/2004,13356.87988,13265.16992,13314.08008,13272.23047,569692000,13272.23047
9/23/2004,13282.86035,13179.12988,13198.79004,13280.42969,371459600,13280.42969
9/24/2004,13253.33008,13035.16016,13236.25,13066.83984,404185600,13066.83984
9/27/2004,13067.75977,12908.09961,13053.59961,13021.90039,318864400,13021.90039
9/28/2004,12967.07031,12884.40039,12933.32031,12950.7998,299312200,12950.7998
9/29/2004,,,,,,
9/30/2004,13154.91016,13052.37988,13056.7998,13120.03027,360964200,13120.03027
10/1/2004,,,,,,
10/4/2004,13402.95996,13323.29004,13347.16992,13359.25,546654200,13359.25
10/5/2004,13366.87012,13304.16992,13366.87012,13331.09961,307410200,13331.09961
10/6/2004,13398.76953,13271.5498,13378.37012,13271.57031,269407600,13271.57031
10/7/2004,13334.61035,13268.76953,13333.33008,13321.73047,204195000,13321.73047
10/8/2004,13380.51953,13186.20996,13291.28027,13241.45996,391198400,13241.45996
10/11/2004,13321.54004,13158.54004,13240.84961,13305.12988,276751600,13305.12988
10/12/2004,13286.08008,13186.96973,13244.40039,13251.58984,271624600,13251.58984
10/13/2004,13301.33008,13093.98047,13242.03027,13171.58008,386337600,13171.58008
10/14/2004,13068.70996,12982.29004,13024.83984,13035.37988,281154800,13035.37988
10/15/2004,13094.55957,13012.83984,13021.58008,13059.42969,190253600,13059.42969
10/18/2004,13089.44043,12989.83008,13074.73047,13034.74023,158319600,13034.74023
10/19/2004,13155.37012,13042.62012,13108.21973,13154.5498,190995000,13154.5498
10/20/2004,13095.87988,12954.87012,13094.15039,12999.12988,266327800,12999.12988
10/21/2004,13037.75,12945.2998,12997.44043,13015.2002,243030600,13015.2002
10/22/2004,,,,,,
10/25/2004,12846.75,12743.41992,12816.08008,12818.09961,434971800,12818.09961
10/26/2004,12867.50977,12810.75977,12841.08008,12852.34961,281120200,12852.34961
10/27/2004,12918.4502,12836.49023,12880.99023,12838.70996,240927400,12838.70996
10/28/2004,13141.2998,12973.36035,12973.66016,13113.15039,412756200,13113.15039
10/29/2004,13098.54004,13025.07031,13027.12012,13054.66016,409074800,13054.66016
11/1/2004,13105.08008,13001.32031,13039.40039,13094.25,198432400,13094.25
11/2/2004,13313.16992,13160.08008,13160.08008,13308.74023,386278000,13308.74023
11/3/2004,13427.37012,13270.2002,13316.12012,13397.66992,352714000,13397.66992
11/4/2004,13485.88965,13319.69043,13485.88965,13369.08984,308467600,13369.08984
11/5/2004,13536.87012,13461.11035,13497.9502,13494.9502,362388800,13494.9502
11/8/2004,13573.87012,13463.71973,13536.20996,13561.49023,258320800,13561.49023
11/9/2004,13579.40039,13486.29004,13542.0498,13516.66992,256349200,13516.66992
11/10/2004,13672.37012,13530.33008,13563.46973,13672.37012,388797000,13672.37012
11/11/2004,13684.87988,13587.23047,13657.04004,13624.50977,431508800,13624.50977
11/12/2004,13822.11035,13747.55957,13750.23047,13784.45996,432967600,13784.45996
11/15/2004,13950.94043,13887.91016,13906.99023,13932.21973,458188400,13932.21973
11/16/2004,13926.62012,13726.79004,13926.62012,13746.08008,559131000,13746.08008
11/17/2004,13858.62988,13770.26953,13787.38965,13824.98047,469039200,13824.98047
11/18/2004,13882.69043,13784.86035,13853.73047,13799.82031,346010400,13799.82031
11/19/2004,13870.70996,13751.2998,13853.33008,13787.67969,289249800,13787.67969
11/22/2004,13803.5,13629.78027,13646.80957,13800.59961,296837200,13800.59961
11/23/2004,14048.69043,13784.0498,13809.37988,14023.29004,429572800,14023.29004
11/24/2004,14091.88965,13942.34961,14001.03027,13997.01953,435074800,13997.01953
11/26/2004,14009.12988,13856.09961,13922.16992,13895.03027,396691400,13895.03027
11/29/2004,14111.32031,13975.19043,13979.33008,14066.91016,314580200,14066.91016
11/30/2004,14137.32031,14015.70996,14059.84961,14060.0498,764496200,14060.0498
12/1/2004,14162.7998,13936.50977,14005.91016,14162.7998,337997600,14162.7998
12/2/2004,14339.05957,14226.2002,14311.9502,14261.79004,456472000,14261.79004
12/3/2004,14282.17969,14149.69043,14264.44043,14211.83984,419050000,14211.83984
12/6/2004,14287.5498,14165.65039,14256.00977,14256.86035,308151000,14256.86035
12/7/2004,14317.30957,14184,14196.58984,14235.78027,364373400,14235.78027
12/8/2004,14214.00977,13984.20996,14156.70996,14022.32031,400511600,14022.32031
12/9/2004,14063.66016,13910.15039,14009.24023,14008.82031,420998600,14008.82031
12/10/2004,14025.07031,13869.53027,13965.05957,13901.80957,317600600,13901.80957
12/13/2004,13906.66992,13760.11035,13875.37012,13886.16016,315237000,13886.16016
12/14/2004,14059.33008,13950.50977,13965.07031,14043.51953,421605800,14043.51953
12/15/2004,14133.20996,13997.00977,14054.00977,14078.54004,437598000,14078.54004
12/16/2004,14137.37988,13977.41992,14104.25,14024.62988,290367800,14024.62988
12/17/2004,14032.42969,13905.40039,14013.49023,13992.44043,236586000,13992.44043
12/20/2004,14229.66992,13957.25,14000.17969,14214.04004,318387000,14214.04004
12/21/2004,14259.94043,14135.73047,14235.37988,14180.79004,217445800,14180.79004
12/22/2004,14219.33008,14117.2998,14212.7002,14151.08008,200206000,14151.08008
12/23/2004,14254.84961,14134.13965,14165.63965,14235.2998,187791800,14235.2998
12/27/2004,,,,,,
12/28/2004,14234.58984,14096.82031,14147.92969,14196.9502,228455200,14196.9502
12/29/2004,14333.24023,14226.61035,14277.53027,14266.37988,201245000,14266.37988
12/30/2004,14304.58008,14158.73047,14262.33984,14163.5498,230151200,14163.5498
12/31/2004,14248.63965,14168.24023,14184.83008,14230.13965,149751400,14230.13965
1/3/2005,14267.20996,14150.01953,14216.04004,14237.41992,145563000,14237.41992
1/4/2005,14198.50977,13991.2002,14198.50977,14045.90039,397498200,14045.90039
1/5/2005,13941.12988,13709.58008,13939.01953,13764.36035,530200600,13764.36035
1/6/2005,13789.15039,13672.55957,13718.79004,13712.04004,418761600,13712.04004
1/7/2005,13771.4502,13403,13698.16016,13574.86035,571206400,13574.86035
1/10/2005,13605.01953,13435.42969,13573.41992,13531.38965,317377800,13531.38965
1/11/2005,13649.42969,13455.30957,13609.30957,13509.25,340797200,13509.25
1/12/2005,13565.30957,13352.70996,13456.54004,13565.30957,336973200,13565.30957
1/13/2005,13631.41016,13533.00977,13570.21973,13573.28027,396311200,13573.28027
1/14/2005,13582.54004,13411.30957,13509.45996,13494.78027,473364600,13494.78027
1/18/2005,13621.95996,13489.99023,13621.95996,13604.21973,289845400,13604.21973
1/19/2005,13700.94043,13586.33984,13634.00977,13678.62988,304025000,13678.62988
1/20/2005,13585.66992,13500.58008,13550.98047,13543.58984,460342600,13543.58984
1/21/2005,13518.69043,13432.45996,13495.92969,13481.01953,476200200,13481.01953
1/24/2005,13483.12988,13320.53027,13449.87988,13386.99023,450783600,13386.99023
1/25/2005,13594.86035,13356.24023,13378.83984,13584.05957,319826200,13584.05957
1/26/2005,13652.4502,13558.03027,13599.2002,13623.67969,365578200,13623.67969
1/27/2005,13750.48047,13596.41016,13636.74023,13628.91016,374447400,13628.91016
1/28/2005,13679.30957,13559.98047,13633.67969,13650.05957,268381200,13650.05957
1/31/2005,13762.86035,13581.19043,13625.23047,13721.69043,352642200,13721.69043
2/1/2005,13736.63965,13522.42969,13714.41992,13578.25977,407254000,13578.25977
2/2/2005,13607.87988,13454.40039,13573.63965,13555.7998,321787800,13555.7998
2/3/2005,13586.84961,13456.13965,13525.88965,13515.33008,404907400,13515.33008
2/4/2005,13623.59961,13470.48047,13495.70996,13585.16992,425729600,13585.16992
2/7/2005,13816.86035,13749.08008,13749.08008,13795,383247000,13795
2/8/2005,13863.99023,13788.33008,13806.55957,13845.62988,218206400,13845.62988
2/9/2005,,,,,,
2/10/2005,,,,,,
2/11/2005,,,,,,
2/14/2005,14043.94043,13943.45996,14006.54004,14017.23047,425991600,14017.23047
2/15/2005,14065.66016,13978.24023,14042.37988,13995.83008,304097400,13995.83008
2/16/2005,14044.83008,13962.48047,14029.5,14015.49023,302049600,14015.49023
2/17/2005,14037.62012,13936.62988,14024.12988,13967.82031,256355000,13967.82031
2/18/2005,14093.42969,13898.91992,13933.91992,14087.87012,323290800,14087.87012
2/22/2005,14118.23047,14022.05957,14095.88965,14090.51953,296063200,14090.51953
2/23/2005,13964.75977,13907.54004,13933.71973,13957.94043,357029600,13957.94043
2/24/2005,14060.91016,13956.13965,13970.63965,14060.91016,301496800,14060.91016
2/25/2005,14207.53027,14103.12012,14103.12012,14157.08984,418029600,14157.08984
2/28/2005,14272.54004,14141.78027,14204.86035,14195.34961,398278800,14195.34961
3/1/2005,14085.84961,13954.58008,14031.21973,14061.15039,274503200,14061.15039
3/2/2005,14066.75977,13817.45996,14039.84961,13850.78027,375846200,13850.78027
3/3/2005,13909.11035,13785.38965,13816.82031,13892.37012,277068800,13892.37012
3/4/2005,13922.42969,13692.38965,13906.00977,13730.78027,395828200,13730.78027
3/7/2005,13872.62012,13749.25,13829.83984,13771.9502,250703400,13771.9502
3/8/2005,13889.42969,13736.17969,13763.13965,13881.70996,303182800,13881.70996
3/9/2005,13996.45996,13871.26953,13915.36035,13941.46973,299302800,13941.46973
3/10/2005,13874.20996,13742.24023,13811.36035,13856.01953,482474800,13856.01953
3/11/2005,13909.29004,13781.41992,13859.88965,13890.92969,350892600,13890.92969
3/14/2005,13935.11035,13816.25,13832.94043,13906.84961,286057800,13906.84961
3/15/2005,13886.83008,13763.54004,13886.83008,13816.75,316214000,13816.75
3/16/2005,13838.23047,13647.05957,13709.84961,13832.51953,344711200,13832.51953
3/17/2005,13858.41992,13699.70996,13723.25,13817.99023,340115800,13817.99023
3/18/2005,13907.05957,13779.76953,13865.0498,13828.37012,281040800,13828.37012
3/21/2005,13865.12012,13786.79004,13822.9502,13834.34961,170979400,13834.34961
3/22/2005,13822.87988,13757.65039,13800.83008,13776.46973,264343800,13776.46973
3/23/2005,13643.99023,13564.61035,13602.90039,13603.61035,386965600,13603.61035
3/24/2005,13612.98047,13547.83984,13591.94043,13597.09961,300039600,13597.09961
3/28/2005,,,,,,
3/29/2005,13552.09961,13380.91016,13552.09961,13411.87988,401276400,13411.87988
3/30/2005,13460.00977,13357.16992,13404.59961,13425.75,312026400,13425.75
3/31/2005,13556.13965,13482.49023,13515.37988,13516.87988,427842000,13516.87988
4/1/2005,13518.62988,13397.59961,13495.66016,13491.34961,323861600,13491.34961
4/4/2005,13545.30957,13436.95996,13474.36035,13513.41016,287550800,13513.41016
4/5/2005,,,,,,
4/6/2005,13612.04004,13505.78027,13537.37988,13562.25977,355905600,13562.25977
4/7/2005,13619.87012,13538.40039,13605.41992,13602.34961,264334800,13602.34961
4/8/2005,13686.99023,13636.34961,13670.79004,13666.71973,245676800,13666.71973
4/11/2005,13668,13606.38965,13614.0498,13659.92969,242422400,13659.92969
4/12/2005,13678.63965,13622.70996,13660.65039,13658.0498,165573600,13658.0498
4/13/2005,13808.50977,13665.40039,13695.67969,13799.62012,230154200,13799.62012
4/14/2005,13788.67969,13707.66992,13741.16992,13772.40039,323550000,13772.40039
4/15/2005,13672.74023,13579.16016,13672.74023,13638.75,299358000,13638.75
4/18/2005,13424.66016,13337.44043,13382.01953,13355.23047,502135000,13355.23047
4/19/2005,13503.29004,13428.38965,13430.15039,13444.08984,224729200,13444.08984
4/20/2005,13567.94043,13489.12988,13534.24023,13501.62988,187061600,13501.62988
4/21/2005,13639.86035,13401.86035,13407.57031,13597.30957,312422000,13597.30957
4/22/2005,13727.44043,13649.5,13684.58984,13693.5498,300321600,13693.5498
4/25/2005,13802.42969,13711.38965,13744.4502,13750.23047,255959400,13750.23047
4/26/2005,13919.51953,13719.80957,13768.73047,13859.58008,389263800,13859.58008
4/27/2005,13847.38965,13799.65039,13832.80957,13839.63965,177705600,13839.63965
4/28/2005,13956.51953,13813.67969,13813.67969,13909.41992,339914600,13909.41992
4/29/2005,13913.09961,13801.17969,13829.4502,13908.96973,309020000,13908.96973
5/2/2005,,,,,,
5/3/2005,13994.66016,13877.91992,13969.63965,13893.98047,231424400,13893.98047
5/4/2005,13981.78027,13917.7002,13958.17969,13945.0498,245271200,13945.0498
5/5/2005,14110.29004,14021.92969,14056.92969,14061.7002,313172200,14061.7002
5/6/2005,14095.84961,14004.07031,14041.29004,14033.95996,272557800,14033.95996
5/9/2005,14106.53027,14006.84961,14068.25977,14085.08984,283408200,14085.08984
5/10/2005,14112.61035,13991.19043,14097.19043,14018.37988,235428800,14018.37988
5/11/2005,13973.62012,13895.26953,13959.29004,13939.7998,206986600,13939.7998
5/12/2005,13984.34961,13928.07031,13968.9502,13968.28027,194130600,13968.28027
5/13/2005,13921.41992,13841.86035,13907.16016,13866.80957,223792600,13866.80957
5/16/2005,,,,,,
5/17/2005,13863.16016,13626.63965,13861.59961,13667.03027,401396200,13667.03027
5/18/2005,13668.42969,13590.0498,13648.25977,13627.00977,271572400,13627.00977
5/19/2005,13747.96973,13645.08008,13676.87012,13698.92969,253528600,13698.92969
5/20/2005,13723.82031,13642.83984,13715.65039,13717.41992,201016800,13717.41992
5/23/2005,13730.08984,13632.23047,13730.08984,13699.12988,163988800,13699.12988
5/24/2005,13726.15039,13677.33984,13703.13965,13719.32031,158187200,13719.32031
5/25/2005,13717.07031,13542.48047,13715.08984,13562.05957,294308800,13562.05957
5/26/2005,13590.61035,13541.76953,13569.25977,13569.99023,182625600,13569.99023
5/27/2005,13739.2002,13669.2002,13671.63965,13714.78027,218391000,13714.78027
5/31/2005,13932.91992,13779.7998,13815.73047,13867.07031,348640200,13867.07031
6/1/2005,13895.33008,13813.69043,13817.26953,13873.07031,302359400,13873.07031
6/2/2005,13946.00977,13779.7998,13942.95996,13814.58008,325242400,13814.58008
6/3/2005,13870.49023,13792.65039,13821.9502,13818.4502,297765200,13818.4502
6/6/2005,13862.62012,13745.67969,13768.03027,13860.5498,265783800,13860.5498
6/7/2005,13846.2998,13800.08984,13806,13837.29004,258052800,13837.29004
6/8/2005,13938.79004,13842.00977,13868.13965,13898.5498,421819800,13898.5498
6/9/2005,13984.33984,13876.58008,13884.21973,13898.30957,419254400,13898.30957
6/10/2005,13972.70996,13916.86035,13927.00977,13934.75977,326592000,13934.75977
6/13/2005,13978.63965,13898.45996,13948.41992,13952.01953,209902000,13952.01953
6/14/2005,13999.05957,13901.49023,13954.74023,13904.80957,299700600,13904.80957
6/15/2005,13953.03027,13870.23047,13932.84961,13914.2998,284969400,13914.2998
6/16/2005,13909.75,13801.41992,13909.75,13833.53027,258611600,13833.53027
6/17/2005,13926.58984,13847.5,13866.79004,13912.03027,412312000,13912.03027
6/20/2005,13966.91016,13908.7002,13928.70996,13945.76953,246064200,13945.76953
6/21/2005,13983.48047,13890.78027,13935.29004,13979.34961,276460400,13979.34961
6/22/2005,14183.38965,13995.63965,13995.63965,14161.01953,666237800,14161.01953
6/23/2005,14233.80957,14157.00977,14197.00977,14190.44043,543943400,14190.44043
6/24/2005,14230.29004,14108.38965,14141.66016,14230.29004,536796400,14230.29004
6/27/2005,14202.98047,14142.13965,14142.49023,14176.04004,319765800,14176.04004
6/28/2005,14287.44043,14174.79004,14206.80957,14287.44043,602401600,14287.44043
6/29/2005,14365.0498,14247.04004,14313.99023,14277.28027,543705000,14277.28027
6/30/2005,14310.76953,14154.7002,14281.46973,14201.05957,406370800,14201.05957
7/1/2005,,,,,,
7/5/2005,14161,14101.55957,14146.44043,14124.7998,333218800,14124.7998
7/6/2005,14202.08984,14126.86035,14170.70996,14149.92969,427336800,14149.92969
7/7/2005,14156.91992,14006.75,14146.24023,14030.80957,482251200,14030.80957
7/8/2005,14053.20996,13920.87012,14014.7998,13964.46973,340661000,13964.46973
7/11/2005,14157.24023,14047.00977,14065.33984,14157.24023,338976200,14157.24023
7/12/2005,14215.48047,14094.7002,14214.87988,14146.9502,332181200,14146.9502
7/13/2005,14308.37012,14140.40039,14170.30957,14307.2998,378495400,14307.2998
7/14/2005,14497.42969,14389.37012,14389.37012,14491.54004,616934800,14491.54004
7/15/2005,14550.16992,14444.58008,14489.83984,14504.29004,658528400,14504.29004
7/18/2005,14578.69043,14487.87012,14496.5498,14567,325610600,14567
7/19/2005,14625.08008,14493.26953,14493.26953,14567.74023,454201200,14567.74023
7/20/2005,14673.83008,14567.01953,14584.05957,14602.7002,428144000,14602.7002
7/21/2005,14691.74023,14560.45996,14660.75977,14620.13965,404305000,14620.13965
7/22/2005,14800.30957,14655.44043,14744.51953,14786.45996,593108000,14786.45996
7/25/2005,14841.58008,14768.78027,14794.92969,14794.03027,388280000,14794.03027
7/26/2005,14840.44043,14744.38965,14818.79004,14769.92969,289148400,14769.92969
7/27/2005,14828.01953,14743.69043,14786.9502,14801.86035,374516000,14801.86035
7/28/2005,14899.70996,14771.16016,14836.2998,14813.32031,352640800,14813.32031
7/29/2005,14892.29004,14838.16016,14863.50977,14880.98047,412972800,14880.98047
8/1/2005,14989.46973,14841.12012,14892.73047,14978.87988,331918200,14978.87988
8/2/2005,15167.71973,15046.83984,15068.21973,15137.08008,555043400,15137.08008
8/3/2005,15201.82031,15035.37012,15197.05957,15118.5,537270000,15118.5
8/4/2005,15186.11035,15076.4502,15101.59961,15111.54004,412126600,15111.54004
8/5/2005,15083.50977,14972.51953,15054.62988,15051.32031,342387400,15051.32031
8/8/2005,15117.91016,15024.54004,15033.98047,15108.94043,226935800,15108.94043
8/9/2005,15161.79004,15029.38965,15137.63965,15047.83984,339751000,15047.83984
8/10/2005,15346.41016,15095.95996,15113.86035,15346.41016,479410000,15346.41016
8/11/2005,15477.13965,15330.9502,15432.74023,15445.2002,615163000,15445.2002
8/12/2005,15480.7998,15398.2998,15459.16992,15450.9502,412005600,15450.9502
8/15/2005,15482.15039,15391.57031,15435.49023,15466.05957,282287200,15466.05957
8/16/2005,15508.57031,15394.73047,15455.70996,15443.62012,322947800,15443.62012
8/17/2005,15449.58008,15309.5,15331.08984,15449.58008,398665600,15449.58008
8/18/2005,15455.16992,15101.73047,15442.50977,15148.08984,516748400,15148.08984
8/19/2005,15173.5,15001.44043,15123.25977,15038.61035,391603000,15038.61035
8/22/2005,15225.58984,15049.91016,15093.17969,15218.62988,277348200,15218.62988
8/23/2005,15244.90039,14938.0498,15222.49023,14973.88965,364369200,14973.88965
8/24/2005,14969.5,14861.42969,14934.98047,14873.84961,286594600,14873.84961
8/25/2005,14963.73047,14832,14844.17969,14889.09961,289215600,14889.09961
8/26/2005,14991.63965,14863.04004,14942.82031,14982.88965,274590800,14982.88965
8/29/2005,14861.48047,14734.42969,14851.67969,14836.96973,317385200,14836.96973
8/30/2005,14976.46973,14831.90039,14870.19043,14922.21973,240258000,14922.21973
8/31/2005,14927.0498,14796.50977,14853.63965,14903.5498,382671400,14903.5498
9/1/2005,15149.61035,15014.76953,15031.51953,15143.75,412152600,15143.75
9/2/2005,15249.15039,15131.04004,15197.87012,15221.88965,285917800,15221.88965
9/6/2005,15307.65039,15038.65039,15287.7002,15160.78027,248202800,15160.78027
9/7/2005,15271.20996,15205.99023,15247.91992,15224.57031,242847400,15224.57031
9/8/2005,15257.53027,15156.91016,15257.53027,15166.16992,286588200,15166.16992
9/9/2005,15188.42969,15081.28027,15168.57031,15165.76953,246364600,15165.76953
9/12/2005,15240.88965,15186.57031,15240.40039,15199.79004,183454000,15199.79004
9/13/2005,15192.91992,15052.58008,15159,15070.55957,259710000,15070.55957
9/14/2005,15097.2998,14979.65039,15059.91016,15086.62012,272578600,15086.62012
9/15/2005,15129.58984,14990.0498,15092.42969,15041.01953,238076200,15041.01953
9/16/2005,15035.4502,14965.98047,15033.08008,14983.2002,281685400,14983.2002
9/19/2005,,,,,,
9/20/2005,15252.83984,14943.61035,14994.76953,15241.86035,424561400,15241.86035
9/21/2005,15271.91016,15162.59961,15207.08008,15223.62012,338187000,15223.62012
9/22/2005,15194.00977,15119.99023,15144.5498,15179.9502,297848400,15179.9502
9/23/2005,15169.87988,15045.54004,15169.04004,15143.96973,269944600,15143.96973
9/26/2005,15279.04004,15127.99023,15166.16016,15274.30957,293050400,15274.30957
9/27/2005,15312.36035,15163.66992,15286.51953,15189.87988,253552400,15189.87988
9/28/2005,15269.04004,15164.86035,15186.12988,15221.45996,312616200,15221.45996
9/29/2005,15432.9502,15241.49023,15248.87012,15431.25,378787200,15431.25
9/30/2005,15470.50977,15394.67969,15449.2998,15428.51953,351307200,15428.51953
10/3/2005,15452.28027,15369.23047,15399.87012,15394.38965,270527400,15394.38965
10/4/2005,15493,15382.20996,15397.37988,15382.20996,317223200,15382.20996
10/5/2005,15317.08008,15137.51953,15317.08008,15161.03027,427003600,15161.03027
10/6/2005,14945.96973,14823,14943.21973,14839.2998,552974000,14839.2998
10/7/2005,14899.23047,14798.91016,14857.19043,14847.79004,453735200,14847.79004
10/10/2005,14933.92969,14852.33008,14898.83984,14898.76953,280169400,14898.76953
10/11/2005,,,,,,
10/12/2005,14933.12012,14557.51953,14880.45996,14575.01953,547705800,14575.01953
10/13/2005,14644.66016,14508.54004,14527.01953,14621.83008,339541800,14621.83008
10/14/2005,14577.37012,14439.12988,14577.37012,14485.87988,433301600,14485.87988
10/17/2005,14572.67969,14449.37988,14551.74023,14541.34961,310244800,14541.34961
10/18/2005,14649.70996,14563.51953,14585.84961,14597.40039,281016800,14597.40039
10/19/2005,14463.07031,14345.87012,14434.73047,14372.75977,439359200,14372.75977
10/20/2005,14524.66016,14398.96973,14477.54004,14408.94043,357183200,14408.94043
10/21/2005,14491.94043,14308.61035,14364.67969,14487.84961,507689800,14487.84961
10/24/2005,14505.55957,14321.61035,14470.66992,14402.34961,290231200,14402.34961
10/25/2005,14566.09961,14422.40039,14566.0498,14424.87988,319840600,14424.87988
10/26/2005,14474.16016,14361.75977,14446.96973,14458.13965,394435000,14458.13965
10/27/2005,14484.32031,14376.86035,14475.66016,14381.05957,270958200,14381.05957
10/28/2005,14295.88965,14189.46973,14282.08984,14215.83008,382679000,14215.83008
10/31/2005,14393.28027,14255.92969,14313.41992,14386.37012,268522400,14386.37012
